"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000578","상동고등학교","04","공립","N","","38","690","43","1","11400000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000579","부천고등학교","04","공립","N","","41","652","45","0","12000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000580","부천공업고등학교","04","공립","N","","48","411","48","0","6300000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000581","부천북고등학교","04","공립","N","","49","697","49","0","5000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000584","부천여자고등학교","04","공립","N","","40","502","45","0","8500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000585","부천정보산업고등학교","04","공립","N","","39","576","70","2","10800000","3","25","3","0","0"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000586","부흥고등학교","04","공립","N","","63","1007","78","0","2000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000587","분당고등학교","04","공립","N","","47","796","53","0","12000000","1","5","1","0","200000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000588","분당대진고등학교","04","사립","N","","47","932","53","0","12100000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000589","분당경영고등학교","04","공립","N","","57","612","63","0","22300000","5","114","6","0","8000000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000590","분당중앙고등학교","04","공립","N","","38","705","49","0","9500000","2","27","2","0","2000000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000591","불곡고등학교","04","공립","N","","37","730","54","0","0","14","208","14","0","16060000"
"경기도교육청","경기도교육청","","S090000594","비봉고등학교","04","사립","N","","48","732","52","0","13500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 김포시","S090000596","사우고등학교","04","공립","N","","61","1161","64","0","10500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 군포시","S090000597","산본고등학교","04","공립","N","","54","1086","70","1","9000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 군포시","S090000598","경기폴리텍고등학교","04","공립","N","","26","184","28","3","3350000","10","72","10","2","24200000"
"경기도교육청","경기도교육청","경기도 파주시","S090000599","삼광고등학교","04","사립","N","","13","111","13","0","1950000","8","44","8","0","2400000"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090000600","삼괴고등학교","04","사립","N","","45","630","50","2","20000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000602","삼일공업고등학교","04","사립","N","","48","996","90","0","0","28","834","66","0","6000000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000603","삼일고등학교","04","사립","N","","47","837","66","10","10542400","8","112","8","0","3000000"
"경기도교육청","경기도교육청","경기도 구리시","S090000606","서울삼육고등학교","04","사립","N","","43","601","49","0","1000000","8","101","8","0","600000"
"경기도교육청","경기도교육청","경기도 시흥시","S090000607","서해고등학교","04","공립","N","","53","1080","70","0","27500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000608","서현고등학교","04","공립","N","","40","813","57","0","8170000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 가평군","S090000609","설악고등학교","04","공립","N","","15","162","16","0","8000000","0","0","0","0","0"
