"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002480","숙지초등학교","02","공립","N","","2","29","14.5","2","27","13.5","2","44","22","2","48","24","2","40","20","2","44","22","1","2","2","0","0","0","13","234","18","17","13.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002482","신성초등학교","02","공립","N","","2","28","14","2","44","22","2","47","23.5","2","43","21.5","2","48","24","3","68","22.7","1","2","2","1","3","3","15","283","18.9","18","15.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002483","신영초등학교","02","공립","N","","3","59","19.7","3","74","24.7","3","55","18.3","3","55","18.3","3","54","18","3","76","25.3","2","7","3.5","0","0","0","20","380","19","24","15.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002484","신풍초등학교","02","공립","N","","7","187","26.7","8","185","23.1","9","209","23.2","8","197","24.6","8","197","24.6","9","237","26.3","2","14","7","0","0","0","51","1226","24","63","19.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002485","안룡초등학교","02","공립","N","","4","102","25.5","5","118","23.6","4","97","24.3","4","101","25.3","4","86","21.5","4","103","25.8","1","8","8","0","0","0","26","615","23.7","33","18.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002486","연무초등학교","02","공립","N","","1","25","25","2","33","16.5","2","42","21","2","33","16.5","2","31","15.5","3","53","17.7","1","7","7","0","0","0","13","224","17.2","18","12.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002487","영덕초등학교","02","공립","N","","8","203","25.4","7","188","26.9","8","235","29.4","9","247","27.4","9","232","25.8","9","238","26.4","1","4","4","0","0","0","51","1347","26.4","60","22.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002488","영동초등학교","02","공립","N","","5","111","22.2","5","121","24.2","7","166","23.7","6","142","23.7","7","170","24.3","7","184","26.3","2","8","4","0","0","0","39","902","23.1","47","19.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002489","영일초등학교","02","공립","N","","3","64","21.3","3","55","18.3","4","93","23.3","4","93","23.3","3","75","25","5","130","26","0","0","0","0","0","0","22","510","23.2","27","18.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002490","영통초등학교","02","공립","N","","2","46","23","3","51","17","3","55","18.3","3","68","22.7","3","56","18.7","3","76","25.3","1","4","4","0","0","0","18","356","19.8","21","17"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002491","영화초등학교","02","공립","N","","4","93","23.3","3","73","24.3","4","95","23.8","4","96","24","3","73","24.3","5","121","24.2","2","11","5.5","0","0","0","25","562","22.5","29","19.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002492","오목초등학교","02","공립","N","","3","63","21","3","68","22.7","3","68","22.7","3","57","19","3","60","20","3","75","25","2","10","5","1","1","1","21","402","19.1","25","16.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002493","우만초등학교","02","공립","N","","1","16","16","2","33","16.5","2","25","12.5","2","38","19","2","37","18.5","2","39","19.5","2","11","5.5","0","0","0","13","199","15.3","16","12.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002494","원일초등학교","02","공립","N","","3","62","20.7","3","64","21.3","2","52","26","3","74","24.7","3","78","26","3","69","23","1","6","6","0","0","0","18","405","22.5","21","19.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002495","원천초등학교","02","공립","N","","3","58","19.3","3","72","24","3","66","22","3","66","22","4","86","21.5","4","84","21","2","10","5","0","0","0","22","442","20.1","27","16.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002496","율전초등학교","02","공립","N","","3","59","19.7","3","71","23.7","3","68","22.7","3","74","24.7","3","79","26.3","3","66","22","1","5","5","0","0","0","19","422","22.2","24","17.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002497","율현초등학교","02","공립","N","","3","56","18.7","3","68","22.7","3","73","24.3","3","64","21.3","3","77","25.7","4","102","25.5","1","7","7","0","0","0","20","447","22.4","25","17.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002498","인계초등학교","02","공립","N","","6","154","25.7","6","162","27","5","126","25.2","5","134","26.8","5","125","25","5","111","22.2","2","11","5.5","0","0","0","34","823","24.2","43","19.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002499","일월초등학교","02","공립","N","","3","58","19.3","3","68","22.7","3","63","21","3","63","21","4","86","21.5","4","89","22.3","1","4","4","0","0","0","21","431","20.5","25","17.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002500","잠원초등학교","02","공립","N","","6","152","25.3","6","154","25.7","7","173","24.7","7","172","24.6","7","162","23.1","9","229","25.4","2","12","6","0","0","0","44","1054","24","55","19.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002501","정자초등학교","02","공립","N","","3","66","22","3","64","21.3","4","87","21.8","4","90","22.5","4","83","20.8","4","89","22.3","1","5","5","0","0","0","23","484","21","26","18.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002502","정천초등학교","02","공립","N","","4","92","23","4","100","25","5","127","25.4","6","137","22.8","7","159","22.7","6","153","25.5","1","4","4","0","0","0","33","772","23.4","40","19.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002503","조원초등학교","02","공립","N","","2","37","18.5","2","43","21.5","3","64","21.3","3","54","18","3","57","19","3","65","21.7","2","7","3.5","0","0","0","18","327","18.2","22","14.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002504","중앙기독초등학교","02","사립","N","","5","141","28.2","5","137","27.4","5","138","27.6","5","138","27.6","5","143","28.6","5","142","28.4","3","21","7","0","0","0","33","860","26.1","33","26.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002506","지동초등학교","02","공립","N","","2","32","16","2","34","17","2","37","18.5","2","44","22","2","39","19.5","4","65","16.3","1","10","10","0","0","0","15","261","17.4","20","13.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002507","창용초등학교","02","공립","N","","3","54","18","2","40","20","2","46","23","2","48","24","2","33","16.5","3","68","22.7","1","6","6","0","0","0","15","295","19.7","17","17.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002508","천일초등학교","02","공립","N","","3","56","18.7","2","42","21","3","72","24","3","62","20.7","3","75","25","3","80","26.7","0","0","0","0","0","0","17","387","22.8","20","19.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002509","천천초등학교","02","공립","N","","3","75","25","5","107","21.4","4","103","25.8","5","115","23","6","132","22","6","155","25.8","1","6","6","0","0","0","30","693","23.1","36","19.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002510","청명초등학교","02","공립","N","","3","67","22.3","3","60","20","3","75","25","3","60","20","3","67","22.3","3","71","23.7","1","6","6","0","0","0","19","406","21.4","23","17.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002511","칠보초등학교","02","공립","N","","5","107","21.4","5","127","25.4","6","151","25.2","5","119","23.8","5","116","23.2","5","124","24.8","2","7","3.5","1","3","3","34","754","22.2","43","17.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002512","탑동초등학교","02","공립","N","","4","85","21.3","4","88","22","4","89","22.3","4","90","22.5","4","91","22.8","4","97","24.3","1","6","6","0","0","0","25","546","21.8","31","17.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002513","태장초등학교","02","공립","N","","5","107","21.4","4","98","24.5","6","145","24.2","5","114","22.8","5","112","22.4","5","124","24.8","2","11","5.5","0","0","0","32","711","22.2","38","18.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002514","파장초등학교","02","공립","N","","3","60","20","3","66","22","3","53","17.7","2","46","23","3","56","18.7","3","64","21.3","3","18","6","0","0","0","20","363","18.2","24","15.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002515","한일초등학교","02","공립","N","","2","47","23.5","3","56","18.7","3","63","21","3","61","20.3","3","62","20.7","3","68","22.7","0","0","0","0","0","0","17","357","21","22","16.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002516","호매실초등학교","02","공립","N","","2","39","19.5","3","54","18","3","65","21.7","3","55","18.3","3","66","22","3","70","23.3","2","11","5.5","0","0","0","19","360","18.9","23","15.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002517","화서초등학교","02","공립","N","","2","32","16","2","44","22","2","43","21.5","2","39","19.5","3","61","20.3","3","78","26","2","9","4.5","0","0","0","16","306","19.1","19","16.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002518","화양초등학교","02","공립","N","","3","76","25.3","4","83","20.8","4","83","20.8","4","83","20.8","4","83","20.8","5","117","23.4","2","10","5","0","0","0","26","535","20.6","31","17.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002519","화홍초등학교","02","공립","N","","4","97","24.3","5","127","25.4","5","112","22.4","5","111","22.2","5","127","25.4","6","133","22.2","2","12","6","0","0","0","32","719","22.5","39","18.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002520","황곡초등학교","02","공립","N","","3","59","19.7","4","99","24.8","4","96","24","4","101","25.3","4","90","22.5","5","118","23.6","3","15","5","0","0","0","27","578","21.4","31","18.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002521","효동초등학교","02","공립","N","","1","19","19","1","23","23","2","36","18","2","33","16.5","2","31","15.5","2","50","25","1","2","2","0","0","0","11","194","17.6","16","12.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002522","효성초등학교","02","공립","N","","2","47","23.5","3","55","18.3","3","53","17.7","2","41","20.5","2","48","24","2","50","25","2","7","3.5","0","0","0","16","301","18.8","20","15.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002523","효원초등학교","02","공립","N","","1","26","26","2","29","14.5","2","28","14","2","35","17.5","2","46","23","3","58","19.3","0","0","0","0","0","0","12","222","18.5","16","13.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002524","효정초등학교","02","공립","N","","2","31","15.5","2","29","14.5","2","31","15.5","2","39","19.5","2","31","15.5","2","40","20","1","3","3","0","0","0","13","204","15.7","19","10.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002525","효천초등학교","02","공립","N","","2","38","19","3","61","20.3","3","69","23","3","69","23","3","69","23","4","84","21","1","3","3","0","0","0","19","393","20.7","24","16.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002715","각골초등학교","02","공립","N","","2","30","15","2","51","25.5","3","59","19.7","4","78","19.5","3","57","19","3","66","22","2","12","6","0","0","0","19","353","18.6","23","15.3"
